FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,ESTADOS,FECHA_INICIO_OPERACION,FECHA_FIN_OPERACION,VELOCIDAD_SUBIDA,VELOCIDAD_BAJADA,TRAFICO_MENSUAL_SUBIDA,TRAFICO_MENSUAL_BAJADA,USUARIOS_CONECTADOS,INVERSION,META_VIGENCIA,FECHA_VIGENCIA
2023-10-31,NARIÑO,PROVIDENCIA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,PROVIDENCIA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,EL SANTUARIO,EN OPERACION - DESCONECTADA,2021-02-24,2024-05-22,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,LANDAZURI,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,VEGACHI,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,MOLAGAVITA,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,ZAMBRANO,EN OPERACION - DESCONECTADA,2020-06-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,SAN ANDRES DE TUMACO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,24.880859375,320.00390625,62,53963793,,2023-12-31
2023-10-31,SANTANDER,SURATA,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SIMITI,EN OPERACION - DESCONECTADA,2020-06-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SIMITI,EN OPERACION - DESCONECTADA,2020-06-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN LUIS,EN OPERACION - DESCONECTADA,2020-04-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,EL TABLON DE GOMEZ,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,BOLIVAR,EN OPERACION - DESCONECTADA,2020-06-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,MANATI,EN OPERACION - DESCONECTADA,2020-07-25,2023-08-27,30,30,7.5546875,117.7373046875,60,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,OSPINA,EN OPERACION - DESCONECTADA,2020-05-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,AIPE,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,AIPE,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,SUBACHOQUE,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,SUBACHOQUE,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,TOLIMA,ATACO,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ATACO,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,GALERAS,EN OPERACION - DESCONECTADA,2020-05-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,GALERAS,EN OPERACION - DESCONECTADA,2020-05-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ARAUCA,SARAVENA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ARAUCA,SARAVENA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,BRICEÑO,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,LA PALMA,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,GUAPOTA,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,SAN CAYETANO,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CHAGUANI,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SANTA ROSA DE VITERBO,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,LA CAPILLA,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,MOGOTES,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,GUATAQUI,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,FRONTINO,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,FRONTINO,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,VALPARAISO,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,VALLE DE SAN JUAN,EN OPERACION - DESCONECTADA,2020-05-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,CHITAGA,EN OPERACION - DESCONECTADA,2020-05-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CASANARE,LA SALINA,EN OPERACION - DESCONECTADA,2020-06-10,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,OIBA,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,ALEJANDRIA,EN OPERACION - DESCONECTADA,2020-04-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PUEBLOVIEJO,EN OPERACION - DESCONECTADA,2020-07-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PUEBLOVIEJO,EN OPERACION - DESCONECTADA,2020-07-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,SANTIAGO,EN OPERACION - DESCONECTADA,2020-06-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,TOCA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,ARCABUCO,EN OPERACION - DESCONECTADA,2020-05-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,AGUA DE DIOS,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,SALADOBLANCO,EN OPERACION - DESCONECTADA,2020-04-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,PACORA,EN OPERACION - DESCONECTADA,2020-04-24,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CASANARE,HATO COROZAL,EN OPERACION - DESCONECTADA,2020-05-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,FALAN,EN OPERACION - DESCONECTADA,2020-06-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,JERUSALEN,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CIENEGA,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,VETAS,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SATIVASUR,EN OPERACION - DESCONECTADA,2020-06-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,SAN MARTIN,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,META,SAN MARTIN,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,LA GUAJIRA,EL MOLINO,EN OPERACION - DESCONECTADA,2020-06-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,COYAIMA,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,VENECIA,EN OPERACION - DESCONECTADA,2020-04-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,NEIRA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,NEIRA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,JUNIN,EN OPERACION - DESCONECTADA,2020-06-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CALIFORNIA,EN OPERACION - DESCONECTADA,2020-05-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,PAEZ,EN OPERACION - DESCONECTADA,2020-06-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,LA PAZ,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,TIMANA,EN OPERACION - DESCONECTADA,2020-04-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,TIMANA,EN OPERACION - DESCONECTADA,2020-04-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,LA SIERRA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,LA PAZ,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CESAR,LA PAZ,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,EL COCUY,EN OPERACION - DESCONECTADA,2020-06-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,EL PLAYON,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,SAN JUAN DE ARAMA,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,LA VICTORIA,EN OPERACION - DESCONECTADA,2020-06-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,LA GUAJIRA,HATONUEVO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,LA GUAJIRA,HATONUEVO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,ARBOLETES,EN OPERACION - DESCONECTADA,2021-04-30,2024-02-13,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SAN ESTANISLAO,EN OPERACION - DESCONECTADA,2020-06-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SAN ESTANISLAO,EN OPERACION - DESCONECTADA,2020-06-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,FIRAVITOBA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,TADO,EN OPERACION - DESCONECTADA,2020-06-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,TADO,EN OPERACION - DESCONECTADA,2020-06-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,BELEN,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CAPARRAPI,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CAPARRAPI,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,ARBELAEZ,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,LOS SANTOS,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,GIGANTE,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,HUILA,GIGANTE,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAQUETA,BELEN DE LOS ANDAQUIES,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,BUENAVISTA,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,BUENAVISTA,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,CONCORDIA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SUCRE,GUARANDA,EN OPERACION - DESCONECTADA,2020-07-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,GUARANDA,EN OPERACION - DESCONECTADA,2020-07-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,MACEO,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,OBANDO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,VALLE DEL CAUCA,OBANDO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SOPETRAN,EN OPERACION - DESCONECTADA,2021-03-16,2023-12-30,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SOPETRAN,EN OPERACION - DESCONECTADA,2021-03-16,2023-12-30,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,SANTA CATALINA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,ARGELIA,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,SABANAGRANDE,EN OPERACION - DESCONECTADA,2021-03-29,2024-01-13,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ATLANTICO,SABANAGRANDE,EN OPERACION - DESCONECTADA,2021-03-29,2024-01-13,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,PAMPLONITA,EN OPERACION - DESCONECTADA,2020-06-24,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SIMACOTA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,BOAVITA,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,PUEBLO BELLO,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,PUEBLO BELLO,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,CANALETE,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,CANALETE,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,OCAMONTE,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SANTANA,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,QUINDIO,MONTENEGRO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,QUINDIO,MONTENEGRO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,CHOCONTA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,CHOCONTA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,NORCASIA,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,TONA,EN OPERACION - DESCONECTADA,2020-05-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SAN JOSE DE PARE,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SAN PABLO DE BORBUR,EN OPERACION - DESCONECTADA,2020-06-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,BUSBANZA,EN OPERACION - DESCONECTADA,2020-06-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,RESTREPO,EN OPERACION - DESCONECTADA,2020-06-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,RESTREPO,EN OPERACION - DESCONECTADA,2020-06-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,RIOBLANCO,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,CHINACOTA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,CHINACOTA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,GARAGOA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,GARAGOA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,TIBIRITA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,REMOLINO,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,SAN MARCOS,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CORDOBA,COTORRA,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,COTORRA,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,SANTA LUCIA,EN OPERACION - DESCONECTADA,2020-08-07,2023-08-27,30,30,3.138671875,52.0498046875,22,"65915373,47",,2023-12-31
2023-10-31,CAQUETA,ALBANIA,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,UBAQUE,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,TANGUA,EN OPERACION - DESCONECTADA,2020-05-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,JENESANO,EN OPERACION - DESCONECTADA,2020-07-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,QUINCHIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,RISARALDA,QUINCHIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,TOLIMA,GUAMO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,1.052734375,20.4833984375,34,53963793,,2023-12-31
2023-10-31,VALLE DEL CAUCA,TORO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,VALLE DEL CAUCA,TORO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,MORALES,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,MORALES,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,IMUES,EN OPERACION - DESCONECTADA,2020-05-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,TOCAIMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,TOCAIMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,SAN JOAQUIN,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,COROMORO,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SANTA SOFIA,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,ANOLAIMA,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CAQUEZA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0.521484375,8.7041015625,9,53963793,,2023-12-31
2023-10-31,CESAR,EL PASO,EN OPERACION - DESCONECTADA,2020-06-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,ARACATACA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,MAGDALENA,ARACATACA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,ONZAGA,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,VIANI,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,ENCINO,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,TOPAIPI,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,VILLA RICA,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,VILLA RICA,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,SAN JOSE DE URE,EN OPERACION - DESCONECTADA,2020-07-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN RAFAEL,EN OPERACION - DESCONECTADA,2020-04-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,EL PEÑOL,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,MIRAFLORES,EN OPERACION - DESCONECTADA,2020-06-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ANZOATEGUI,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ANZOATEGUI,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,EL GUACAMAYO,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,ANSERMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,ANSERMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,HUILA,GUADALUPE,EN OPERACION - DESCONECTADA,2020-04-24,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
